Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
AK Grooming,ak-grooming-nampa-id,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",324 13th Ave N,Nampa,Idaho,83687,(208) 671-5300,https://www.akgroomer.com/,"https://www.google.com/maps/place/AK+Grooming/@43.5819541,-116.5533535,14z/data=!4m8!1m2!2m1!1sAK+Grooming!3m4!1s0x54ae4dc9a005da2f:0x8e285b6c6fd49846!8m2!3d43.5819541!4d-116.5533535",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgjE4Pl5I94NmYp-QHkjRy96NokumByWOurpk_B4zPXMeftecsvdhM7eO0MWyTMY3RWGvkzmev3xd4mvRx_cpof4H2_rewskoaBUGVn83leMYE35diyTwfuOL16A6ARNi84bJj=w800-h500-k-no,"Monday: Closed, Tuesday: 10AM–8PM, Wednesday: 10AM–6PM, Thursday: 10AM–6PM, Friday: 10AM–6PM, Saturday: 10AM–6PM, Sunday: 10AM–6PM",,,Full-Service Salon,,5.0,1.0,Active,False,2026-04-01,43.5819541,-116.5533535
Sues posh puppies salon LLC,sues-posh-puppies-salon-llc-nampa-id,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",823 Caldwell Blvd,Nampa,Idaho,83651,(208) 941-7452,https://vetk.net/explore/sues-posh-puppies/,"https://www.google.com/maps/place/Sues+posh+puppies+salon+LLC/@43.5973396,-116.5919632,14z/data=!4m8!1m2!2m1!1sSues+posh+puppies+salon+LLC!3m4!1s0x54ae4c9a8aa382a1:0xcf0430c015920053!8m2!3d43.5973396!4d-116.5919632",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7F_aUrvBjrXQaDKQfd7Lz81a6tfltHTYBAiptMP6SC9eKa4VEkVpcGZNkPuoSBNjH6zKqQYS8N0cwLducypncmle9UJ9aTH9gCHIFVSjbtxzDkiGeBWjspAI5eRpxqdYaf9ML=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7:30PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.8,61.0,Active,False,2026-04-01,43.5973396,-116.5919632
Your Dog Stylist- Monica Skogrand,your-dog-stylist-monica-skogrand-nampa-id,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",203 Crestview Dr,Nampa,Idaho,83686,(208) 602-5156,http://yourdogstylist.com/,"https://www.google.com/maps/place/Your+Dog+Stylist-+Monica+Skogrand/@43.521291399999996,-116.57114689999999,14z/data=!4m8!1m2!2m1!1sYour+Dog+Stylist-+Monica+Skogrand!3m4!1s0x54ae49e2f66a3505:0x83a180fdbd2b228b!8m2!3d43.521291399999996!4d-116.57114689999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJqH1APea31SouCq1XRjDTfJzKPUFkptk2kVK4UwIkEMdadYwUyJbD4sS2FU6clPzii5YT4NXiAY88olZEZmVYaTapKuKOPk5baNSMKTBwN53wI_ruPOx9NTM20PxV3muH3b5P=w800-h500-k-no,,,,Full-Service Salon,,4.6,28.0,Active,False,2026-04-01,43.5212914,-116.5711469
2C K9 Grooming,2c-k9-grooming-nampa-id,,135 Shoshone Ave,Nampa,Idaho,83651,(208) 447-8787,https://2ck9grooming.com/,"https://www.google.com/maps/place/2C+K9+Grooming/@43.5740197,-116.5748524,14z/data=!4m8!1m2!2m1!1s2C+K9+Grooming!3m4!1s0xa0e80a872834b207:0x2dd395d530f5e6ab!8m2!3d43.5740197!4d-116.5748524",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep806NHgtayBtg0d2cWq9Pixoq7TG1H-FIlw6kb1MdhrDyQ8_IImPER44YmHd9tauOPCeEKxGg4AsGd6zAzQ-HhHEIDml1QlgWhFx81_2ARs8Fg95yegBJkj2EwBYh6p1Nhgf7eLYkHhIgG=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 10AM–3PM, Sunday: Closed",,,Full-Service Salon,,5.0,3.0,Active,False,2026-04-01,43.5740197,-116.5748524
Pet Services by Morgan,pet-services-by-morgan-nampa-id,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",2324 12th Ave Rd,Nampa,Idaho,83686,(208) 917-3518,http://www.fancypawsnampa.com/,"https://www.google.com/maps/place/Pet+Services+by+Morgan/@43.5466394,-116.5708018,14z/data=!4m8!1m2!2m1!1sPet+Services+by+Morgan!3m4!1s0x54ae4dbe12b783c5:0x3e14faabd2491148!8m2!3d43.5466394!4d-116.5708018",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS4YpJpkUuHE0-uICrZCMveRP_yMzp30VmxMaWyvnLrycyIBHd8zPFx1Zz0Qo1gSViqHgigv6pyBUTpWxNoAYTwOE5pVDIw2_TtZ55yYad26ghHRBSiOnBhT_tkBX9FSdqnNvE=w800-h500-k-no,,,,Full-Service Salon,,5.0,5.0,Active,False,2026-04-01,43.5466394,-116.5708018
@Dog Alley,dog-alley-nampa-id,"Dog Grooming - @ Dog Alley - Nampa, Idaho. For your cherished pet, Dog Grooming in Nampa.  Individual appointments, experienced groomers. We love dogs!",1810 Southside Blvd,Nampa,Idaho,83686,(208) 463-1320,http://www.dogalleygrooming.com/,"https://www.google.com/maps/place/%40Dog+Alley/@43.5510843,-116.53240509999999,14z/data=!4m8!1m2!2m1!1s%40Dog+Alley!3m4!1s0x54ae4ebd26f43417:0x8368226ac11cea95!8m2!3d43.5510843!4d-116.53240509999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzvnGRiz_CGAEAWSZMHMvkJoyCg94fT3uJxbsJOxWqNdU4G1O5gzqriXxV_DJrvvEfxhEVv-yluTLdCMZGhx8FU3EAAenpnFojP2jJid9mGV9rck6U-db8haYbtN55AcD8qwq7=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–12PM, Sunday: Closed",,,Full-Service Salon,,4.3,108.0,Active,False,2026-04-01,43.5510843,-116.5324051
Color Me Pink Grooming by Serena,color-me-pink-grooming-by-serena-nampa-id,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",9805 W Sand Hill Dr #115,Nampa,Idaho,83687,(208) 514-6138,https://www.facebook.com/ColorMePinkGrooming,"https://www.google.com/maps/place/Color+Me+Pink+Grooming+by+Serena/@43.607206999999995,-116.589928,14z/data=!4m8!1m2!2m1!1sColor+Me+Pink+Grooming+by+Serena!3m4!1s0x54ae4b34add49287:0xb2ef146ad352159c!8m2!3d43.607206999999995!4d-116.589928",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4xMoAo0uAhKH6rmDGEUUnR0UlxgslsEJctEh2ASzj1ONkcG23Lu4la0zlKzPA1RFG7Jp5Ipxldhjplawbv13Wxg0vRtHtUGvBVcFxNQJxO1dtVoJu5ZxMZ0Z3E2N-_BAkY1rBhd3yOQgl=w800-h500-k-no,"Monday: 8AM–5PM, Tuesday: 8AM–5PM, Wednesday: Closed, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: Closed, Sunday: Closed",Creative Grooming,,Full-Service Salon,,4.8,23.0,Active,False,2026-04-01,43.607207,-116.589928
Island Paws Spa & Boutique,island-paws-spa-boutique-middletown-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true}}",496 E Main Rd,Middletown,Rhode Island,2842,(401) 256-2658,https://www.facebook.com/IslandPawsRI/,"https://www.google.com/maps/place/Island+Paws+Spa+%26+Boutique/@41.5220373,-71.2841005,14z/data=!4m8!1m2!2m1!1sIsland+Paws+Spa+%26+Boutique!3m4!1s0x89e5a9afc7759795:0x875e81baeb09ecce!8m2!3d41.5220373!4d-71.2841005",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYnWIHetYEQZI8MQ3JmdtMS34UwawrTMo_xfwnKsnbuup9tmuk2fXA4RfiGdoFNCncW_x3R-eGggixgNDSBO44__m6SbEyMhdIaoEtE3-WNFX736mKE0Usef-dOOSTo-4hAkB4dw=w800-h500-k-no,"Monday: 8AM–3PM, Tuesday: 8AM–3PM, Wednesday: 8AM–3PM, Thursday: 8AM–3PM, Friday: 8AM–3PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,5.0,46.0,Active,False,2026-04-01,41.5220373,-71.2841005
Scrub A Pup Inc,scrub-a-pup-inc-warwick-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""On-site parking"": true}}",3600 Post Rd,Warwick,Rhode Island,2886,(401) 944-7877,https://www.scrubapupinc.com/,"https://www.google.com/maps/place/Scrub+A+Pup+Inc/@41.6917419,-71.45599109999999,14z/data=!4m8!1m2!2m1!1sScrub+A+Pup+Inc!3m4!1s0x89e448fa1bf3d011:0xd1188d2d5cf47a74!8m2!3d41.6917419!4d-71.45599109999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYUrUhzdti1DtAVRXOQlckfDiA9L0HahnQmUrygpsaExHH8XrzQIThuurdEvDx-g_QHMh41ktnFTnPTuE3DOu4K5_JDrWJBi0B5X3T7J_Xrpdqe0_dsyMCyLGwHElLOC5r68ylFQ=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.4,80.0,Active,False,2026-04-01,41.6917419,-71.45599109999999
All 4 Paws,all-4-paws-johnston-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""On-site parking"": true}}",300 Morgan Ave,Johnston,Rhode Island,2919,(401) 228-3434,http://www.all4pawsri.com/,"https://www.google.com/maps/place/All+4+Paws/@41.8048949,-71.4876335,14z/data=!4m8!1m2!2m1!1sAll+4+Paws!3m4!1s0x89e44619aaaaa059:0xc91adeed27806d1f!8m2!3d41.8048949!4d-71.4876335",https://lh3.googleusercontent.com/gps-cs-s/AHVAweovur6nPCngZVcy8jjjT_d83bwlmirJglf3uGn857-utlVZ8Dv6JWj8lQjj-T2Jh7eHQJoOfnctL1fO_mfVRLuel6FJLyjQAriiZa00I8YmapnynYFuUxhEaJ_eNXX81gPTfsR1aQ=w800-h500-k-no,"Monday: Closed, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–1:30PM, Friday: 8AM–5PM, Saturday: 8AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.8,228.0,Active,False,2026-04-01,41.8048949,-71.4876335
All 4 Paws,all-4-paws-exeter-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",345 Nooseneck Hill Rd,Exeter,Rhode Island,2822,(401) 262-3077,https://www.all4pawsri.com/,"https://www.google.com/maps/place/All+4+Paws/@41.5786951,-71.654658,14z/data=!4m8!1m2!2m1!1sAll+4+Paws!3m4!1s0x89e5c904a6325671:0x3626ba6042655168!8m2!3d41.5786951!4d-71.654658",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerpy37DvJAtmZ__tv90lZBVs70htko4lesbqblSiRX4LEk3_Y8bb8vegakV3qS5slZebYW-yalzj0l5ivBlCO1XoC2uhEFdbR1RLt3eCug1AYbqaFJGf0Q4lRrmnJof5J0BWfAmsIna1QTj=w800-h500-k-no,"Monday: Closed, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–5PM, Sunday: Closed",,,Full-Service Salon,,5.0,18.0,Active,False,2026-04-01,41.5786951,-71.654658
Village Paws,village-paws-greenville-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",615 Putnam Pike,Greenville,Rhode Island,2828,(401) 949-5000,http://villagepawsgrooming.com/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"https://www.google.com/maps/place/Village+Paws/@41.8722017,-71.5534462,14z/data=!4m8!1m2!2m1!1sVillage+Paws!3m4!1s0x89e4476df4226633:0xe49e8e3860ad5b88!8m2!3d41.8722017!4d-71.5534462",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXurDKCPcEDjEeTVrf_yCHIyhBSVABGoEI06d13hzZjAnSYj7FzjKKKtVYkWVwPgtfR_CTzoGisH0H-NlW31b1dEa1ATJ9s79rOiNh7z5wiGpIAR9-Sx8ZUzklJjYL-0MMCs8=w800-h500-k-no,"Monday: Closed, Tuesday: Closed, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 8AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.5,138.0,Active,False,2026-04-01,41.8722017,-71.5534462
Houndstooth Mobile Pet Grooming,houndstooth-mobile-pet-grooming-smithfield-ri,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",377 Farnum Pike,Smithfield,Rhode Island,2917,(401) 441-7236,https://qrco.de/bdjpJ5,"https://www.google.com/maps/place/Houndstooth+Mobile+Pet+Grooming/@41.9217738,-71.54907349999999,14z/data=!4m8!1m2!2m1!1sHoundstooth+Mobile+Pet+Grooming!3m4!1s0x89e4417f83357d03:0xa46422c445856725!8m2!3d41.9217738!4d-71.54907349999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4gbvGacPek3HeGjLVUX8VSpk-ogYFbfU02HfZcVgmX1ALKQbwfxpirfZIKoAFOUfJANNL7UF48i7KzuCPZuHrJj21z24pJgQZEWI_S2ZXX00bp5TeVOLNgohpq6i8FnbcNHY=w800-h500-k-no,Daily: 8AM–6PM,Teeth Brushing,Mobile Grooming,Mobile Grooming,,4.4,7.0,Active,False,2026-04-01,41.9217738,-71.54907349999999
Hot Dog Pet Grooming Salon,hot-dog-pet-grooming-salon-north-kingstown-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",6549 Post Rd,North Kingstown,Rhode Island,2852,(401) 398-7100,https://hotdogpetgrooming.top/,"https://www.google.com/maps/place/Hot+Dog+Pet+Grooming+Salon/@41.6195403,-71.4585419,14z/data=!4m8!1m2!2m1!1sHot+Dog+Pet+Grooming+Salon!3m4!1s0x89e5b3741142ac8b:0x6e0eb5a7980ea7f8!8m2!3d41.6195403!4d-71.4585419",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2cPVu0yx5Qi9aAdunF0jYzHWTw1ta35qjASekZZhxzaYqxQUBARdk03QBdEIajnbt0R6fR4mh_vtuIrXTA8Hv38CJ9q-DhD-MC84tf95dMXpqM6MGyVQxYU86AhUjZPhMSLzHng=w800-h500-k-no,"Monday: 8AM–4:30PM, Tuesday: Closed, Wednesday: 7AM–5:30PM, Thursday: 7AM–5:30PM, Friday: 8AM–4:30PM, Saturday: 8AM–3PM, Sunday: Closed",,,Full-Service Salon,,4.8,45.0,Active,False,2026-04-01,41.6195403,-71.4585419
Wicked Awesome Pet Care & Spa,wicked-awesome-pet-care-spa-bristol-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",1282 Hope St,Bristol,Rhode Island,2809,(401) 254-1118,http://wickedawesomepetcare.com/,"https://www.google.com/maps/place/Wicked+Awesome+Pet+Care+%26+Spa/@41.702693499999995,-71.27957909999999,14z/data=!4m8!1m2!2m1!1sWicked+Awesome+Pet+Care+%26+Spa!3m4!1s0x89e445bffa2e1e7f:0xd6f7188f73c24120!8m2!3d41.702693499999995!4d-71.27957909999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPeE024vd6vsIKXal4Hk0av0P2yOIvZLH45rkAz8isbysuENSVD-Mb7M1FzIf0TVl2J4gGctAOOu7L2i7wEJulKyZKMteP4xDoIIjCKqgAIqkBe7P6tT7DB-QdiDs5zLEtro8Q=w800-h500-k-no,"Monday: 9AM–7PM, Tuesday: 6AM–7PM, Wednesday: 6AM–7PM, Thursday: 6AM–7PM, Friday: 6AM–7PM, Saturday: 7AM–6PM, Sunday: Closed",,,Full-Service Salon,,4.9,82.0,Active,False,2026-04-01,41.7026935,-71.27957909999999
"Doggie Do's Grooming Salon, Inc",doggie-do-s-grooming-salon-inc-cranston-ri,"{""From the business"": {""Identifies as LGBTQ+ owned"": true, ""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true, ""Identifies as LGBTQ+ owned"": true}}",2190 Broad St,Cranston,Rhode Island,2905,(401) 941-3544,https://doggiedossalon.top/,"https://www.google.com/maps/place/Doggie+Do%27s+Grooming+Salon%2C+Inc/@41.7653703,-71.3904421,14z/data=!4m8!1m2!2m1!1sDoggie+Do%27s+Grooming+Salon%2C+Inc!3m4!1s0x89e44f4e4db32665:0x1be135e63d2c52bc!8m2!3d41.7653703!4d-71.3904421",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_GAP3t2sJHM3j1d764zq51aE7mk-Y1wRsLCOM_KwZn8cgoF3O5GOoI13pWSw4UorVGcWhXeof79ycrKiSoH3hDqQClgCDJzcSowN1yfqfRFJVAHnbeX9PzLkCgpe7A6SUvVZTKQ=w800-h500-k-no,"Monday: Closed, Tuesday: 7:30AM–5PM, Wednesday: 7:30AM–5PM, Thursday: 7:30AM–5PM, Friday: 7:30AM–5PM, Saturday: 7:30AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.4,45.0,Active,False,2026-04-01,41.7653703,-71.3904421
"Claudia's Furry Tailz Pet SPA, LLC",claudia-s-furry-tailz-pet-spa-llc-warren-ri,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""American Sign Language, English, Portuguese, Spanish""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",173 Market St,Warren,Rhode Island,2885,(401) 573-5578,http://my-business-105502-104810.square.site/,"https://www.google.com/maps/place/Claudia%27s+Furry+Tailz+Pet+SPA%2C+LLC/@41.730730099999995,-71.2758046,14z/data=!4m8!1m2!2m1!1sClaudia%27s+Furry+Tailz+Pet+SPA%2C+LLC!3m4!1s0x89e4574683fe5441:0xc7a1562731a8d851!8m2!3d41.730730099999995!4d-71.2758046",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1evehcCOQHWwx5vMLFz8I5QZWWYQLOJI3cfI1XAIS0NmQ8c2-wUw01j-ySz2z3EsX0DP6Khi7rbCFSNVbceaFJLrPLlrMc34KlJQdfVIxtcrvngjcN3t-z6AKXIIO3ETomuXsTA=w800-h500-k-no,"Monday: 9:30AM–5PM, Tuesday: 9:30AM–5PM, Wednesday: Closed, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–3PM, Sunday: Closed",,,Pet Spa,,5.0,54.0,Active,False,2026-04-01,41.7307301,-71.2758046
Marcie's Pet Grooming,marcie-s-pet-grooming-forestdale-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",152 School St,Forestdale,Rhode Island,2824,(401) 762-5633,https://www.facebook.com/marciespet/,"https://www.google.com/maps/place/Marcie%27s+Pet+Grooming/@41.997647799999996,-71.5617628,14z/data=!4m8!1m2!2m1!1sMarcie%27s+Pet+Grooming!3m4!1s0x89e46ab7e774044d:0x48ab253ba17b0594!8m2!3d41.997647799999996!4d-71.5617628",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep96eyC6SDxVFktmu4R8LgFab-c7JApiJYF7_x7wuB9KBg8Ud0ANgY6-MSHjOiX0wIQjS4jdAtBR4yuCH9jW5vCMTEMrTwN6VDSjTMy28_zAtEcduLX5wjiDATOOI-ZOHWlDMsW=w800-h500-k-no,"Monday: Closed, Tuesday: 6AM–3PM, Wednesday: 6AM–3PM, Thursday: 6AM–3PM, Friday: 6AM–3PM, Saturday: 6AM–2PM, Sunday: Closed",,,Full-Service Salon,,4.8,52.0,Active,False,2026-04-01,41.9976478,-71.5617628
The Barking Lot,the-barking-lot-providence-ri,"The Barking Lot RI provides pet care services such as a daycare for dogs, dog training, dog grooming, and boaring for dogs.",697 Allens Ave,Providence,Rhode Island,2905,(401) 781-2275,http://www.thebarkinglotri.com/,"https://www.google.com/maps/place/The+Barking+Lot/@41.794481499999996,-71.3979942,14z/data=!4m8!1m2!2m1!1sThe+Barking+Lot!3m4!1s0x89e44ff6c2824833:0xa70d648061868bef!8m2!3d41.794481499999996!4d-71.3979942",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKItM1xQAx8tTN6vMYk4dx9QZcU8CnYl2t1cLwYh-pR3J61bLJcfG4Cx9AKZMo-D2m0_aVzyVfUv5PWlSKbdn4IMk3g4JDFZDirDXdeOPe1cUIwYrQg06ay4YJs-ePMg8BHiw=w800-h500-k-no,"Monday: 6:30AM–7PM, Tuesday: 6:30AM–7PM, Wednesday: 6:30AM–7PM, Thursday: 6:30AM–7PM, Friday: 6:30AM–7PM, Saturday: 9AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.8,371.0,Active,False,2026-04-01,41.7944815,-71.3979942
All Paws on Deck Pet Salon,all-paws-on-deck-pet-salon-east-providence-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""NFC mobile payments"": true}}",2399 Pawtucket Ave,East Providence,Rhode Island,2914,(401) 434-1300,https://m.facebook.com/allpawsondecksalon/,"https://www.google.com/maps/place/All+Paws+on+Deck+Pet+Salon/@41.810199399999995,-71.359509,14z/data=!4m8!1m2!2m1!1sAll+Paws+on+Deck+Pet+Salon!3m4!1s0x89e45abfe54e148d:0xd60ecb988249d3d7!8m2!3d41.810199399999995!4d-71.359509",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqITvky7sfD7VUj8St1WAhUVdY8FKguN7QxdfcIsNXciBV9ARI6LYcgSqZWdq750c4LUgDsJdciellpW9dCRb85wqU7I9h5BtE63uFLjvtTgFtPJ59ggQH486FZEwDwOjtnaFzLOA=w800-h500-k-no,"Monday: Closed, Tuesday: Closed, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.6,115.0,Active,False,2026-04-01,41.81019939999999,-71.359509
All 4 Paws,all-4-paws-coventry-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true}}",600 Tiogue Ave,Coventry,Rhode Island,2816,(401) 414-9217,https://www.all4pawsri.com/coventry,"https://www.google.com/maps/place/All+4+Paws/@41.683833199999995,-71.5545216,14z/data=!4m8!1m2!2m1!1sAll+4+Paws!3m4!1s0x89e44bbc3a9c8857:0x59f68990e70599bc!8m2!3d41.683833199999995!4d-71.5545216",https://lh3.googleusercontent.com/gps-cs-s/AHVAwervEPodG6fHDFwW6b7M_lF4rCx6_Jh7T4h-OBKw2aOSLWxqm4e135Nxh8-B9pbE3QVYwDUiZ1pfbbQU5LD_OqmkEVi9rJMRYqZNA8v47vrI6EnLCKbUZJkzIDXB-NvRNkomn3XS1NbRWoN7=w800-h500-k-no,"Monday: 8AM–5PM, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: Closed, Friday: 8AM–5PM, Saturday: 8AM–5PM, Sunday: Closed",,,Full-Service Salon,,5.0,7.0,Active,False,2026-04-01,41.6838332,-71.5545216
Cozy Quarters Pet Inn,cozy-quarters-pet-inn-lincoln-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",89 Old Sayles Hill Rd,Lincoln,Rhode Island,2865,(401) 767-3300,http://www.cozyquarterspetinn.com/,"https://www.google.com/maps/place/Cozy+Quarters+Pet+Inn/@41.9539373,-71.4910079,14z/data=!4m8!1m2!2m1!1sCozy+Quarters+Pet+Inn!3m4!1s0x89e441f22e914ca3:0x39204b98fe71a26f!8m2!3d41.9539373!4d-71.4910079",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer902HBSgtuQPyHjUOQ0gJn0qozShLVTI90I6heKz8X4818AzZym3gh5d_1ovxvFGKgdu0JG9cwCSVianlwVYHndt3tZrfS4Ix2waQo1EwMJ2GNTgpX7QiAQtU2iadcwRdMkcP9Mw=w800-h500-k-no,"Monday: 8–10AM & 4–6PM, Tuesday: 8–10AM & 4–6PM, Wednesday: 8–10AM & 4–6PM, Thursday: 8–10AM & 4–6PM, Friday: 8–10AM & 4–6PM, Saturday: 8–10AM & 4–6PM, Sunday: Closed",,,Full-Service Salon,,4.7,71.0,Active,False,2026-04-01,41.9539373,-71.4910079
Luvann Pet Grooming,luvann-pet-grooming-coventry-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}}",2260 Flat River Rd,Coventry,Rhode Island,2816,(401) 204-8630,https://dogw.net/explore/luvann-pet-grooming/,"https://www.google.com/maps/place/Luvann+Pet+Grooming/@41.7044808,-71.6162064,14z/data=!4m8!1m2!2m1!1sLuvann+Pet+Grooming!3m4!1s0x89e435b9100f75c3:0x163b2f88020d593b!8m2!3d41.7044808!4d-71.6162064",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1UchBzL_hcl607tdqNciaO_CEG69dWvaU7g9ErlkUY1X7TYuOJIsyYj5swxPnoWXE0c560cDt3vkSYbmBepTm-qh5VsBn1h7d4te2bwK_d26YkLKfIjCEBQYdAPhW0T0q5DSbbA=w800-h500-k-no,"Monday: Closed, Tuesday: 9:30AM–7PM, Wednesday: 9:30AM–7PM, Thursday: 9:30AM–7PM, Friday: 9:30AM–7PM, Saturday: 9:30AM–7PM, Sunday: Closed",,,Full-Service Salon,,5.0,83.0,Active,False,2026-04-01,41.7044808,-71.6162064
